MapDate;StateAbbreviation;None;D0;D1;D2;D3;D4;ValidStart;ValidEnd;StatisticFormatID
20180102;IL;51.4;48.6;16.19;1.18;0;0;02.01.2018;08.01.2018;1
20171226;IL;51.4;48.6;16.19;1.18;0;0;26.12.2017;01.01.2018;1
20171219;IL;47.2;52.8;15.25;1.18;0;0;19.12.2017;25.12.2017;1
20171212;IL;64.63;35.37;4.06;1.18;0;0;12.12.2017;18.12.2017;1
20171205;IL;72.34;27.66;4.06;1.18;0;0;05.12.2017;11.12.2017;1
20171128;IL;76.51;23.49;4.06;0.65;0;0;28.11.2017;04.12.2017;1
20171121;IL;76.51;23.49;4.06;0.65;0;0;21.11.2017;27.11.2017;1
20171114;IL;68.2;31.8;4.22;0.65;0;0;14.11.2017;20.11.2017;1
20171107;IL;69.92;30.08;3.5;0;0;0;07.11.2017;13.11.2017;1
20171031;IL;64.79;35.21;3.5;0;0;0;31.10.2017;06.11.2017;1
20171024;IL;55.31;44.69;4.84;0;0;0;24.10.2017;30.10.2017;1
20171017;IL;50.18;49.82;5.13;0;0;0;17.10.2017;23.10.2017;1
20171010;IL;11;89;13.24;0;0;0;10.10.2017;16.10.2017;1
20171003;IL;6.43;93.57;13.27;0;0;0;03.10.2017;09.10.2017;1
20170926;IL;7.4;92.6;12.84;0;0;0;26.09.2017;02.10.2017;1
20170919;IL;8.65;91.35;11.23;0;0;0;19.09.2017;25.09.2017;1
20170912;IL;9.38;90.62;6.29;0;0;0;12.09.2017;18.09.2017;1
20170905;IL;64.46;35.54;6.26;0;0;0;05.09.2017;11.09.2017;1
20170829;IL;64.54;35.46;6.26;0;0;0;29.08.2017;04.09.2017;1
20170822;IL;59.24;40.76;6.26;0;0;0;22.08.2017;28.08.2017;1
20170815;IL;81.45;18.55;1.18;0;0;0;15.08.2017;21.08.2017;1
20170808;IL;81.77;18.23;1.18;0;0;0;08.08.2017;14.08.2017;1
20170801;IL;81.73;18.27;1.18;0;0;0;01.08.2017;07.08.2017;1
20170725;IL;63.18;36.82;0;0;0;0;25.07.2017;31.07.2017;1
20170718;IL;57.53;42.47;0;0;0;0;18.07.2017;24.07.2017;1
20170711;IL;83.84;16.16;0;0;0;0;11.07.2017;17.07.2017;1
20170704;IL;82.48;17.52;0;0;0;0;04.07.2017;10.07.2017;1
20170627;IL;86.53;13.47;0;0;0;0;27.06.2017;03.07.2017;1
20170620;IL;86.53;13.47;0;0;0;0;20.06.2017;26.06.2017;1
20170613;IL;45.39;54.61;0;0;0;0;13.06.2017;19.06.2017;1
20170606;IL;100;0;0;0;0;0;06.06.2017;12.06.2017;1
20170530;IL;100;0;0;0;0;0;30.05.2017;05.06.2017;1
20170523;IL;100;0;0;0;0;0;23.05.2017;29.05.2017;1
20170516;IL;100;0;0;0;0;0;16.05.2017;22.05.2017;1
20170509;IL;100;0;0;0;0;0;09.05.2017;15.05.2017;1
20170502;IL;100;0;0;0;0;0;02.05.2017;08.05.2017;1
20170425;IL;89.24;10.76;0;0;0;0;25.04.2017;01.05.2017;1
20170418;IL;87.57;12.43;0;0;0;0;18.04.2017;24.04.2017;1
20170411;IL;87.57;12.43;0;0;0;0;11.04.2017;17.04.2017;1
20170404;IL;62.39;37.61;6.05;0;0;0;04.04.2017;10.04.2017;1
20170328;IL;45.91;54.09;17.07;0;0;0;28.03.2017;03.04.2017;1
20170321;IL;45.91;54.09;17.07;0;0;0;21.03.2017;27.03.2017;1
20170314;IL;45.91;54.09;17.07;0;0;0;14.03.2017;20.03.2017;1
20170307;IL;45.92;54.08;17.07;0;0;0;07.03.2017;13.03.2017;1
20170228;IL;48.87;51.13;2.89;0;0;0;28.02.2017;06.03.2017;1
20170221;IL;49.09;50.91;2.89;0;0;0;21.02.2017;27.02.2017;1
20170214;IL;86.36;13.64;2.89;0;0;0;14.02.2017;20.02.2017;1
20170207;IL;86.36;13.64;1.63;0;0;0;07.02.2017;13.02.2017;1
20170131;IL;86.36;13.64;1.63;0;0;0;31.01.2017;06.02.2017;1
20170124;IL;77.1;22.9;4.62;0;0;0;24.01.2017;30.01.2017;1
20170117;IL;71.69;28.31;4.62;0;0;0;17.01.2017;23.01.2017;1
20170110;IL;65.1;34.9;6.53;0;0;0;10.01.2017;16.01.2017;1
20170103;IL;65.1;34.9;6.5;0;0;0;03.01.2017;09.01.2017;1
20161227;IL;65.1;34.9;0;0;0;0;27.12.2016;02.01.2017;1
20161220;IL;58.45;41.55;0.15;0;0;0;20.12.2016;26.12.2016;1
20161213;IL;59.75;40.25;1.33;0;0;0;13.12.2016;19.12.2016;1
20161206;IL;59.75;40.25;1.33;0;0;0;06.12.2016;12.12.2016;1
20161129;IL;59.75;40.25;1.32;0.15;0;0;29.11.2016;05.12.2016;1
20161122;IL;59.68;40.32;2.76;1.1;0;0;22.11.2016;28.11.2016;1
20161115;IL;60.98;39.02;2.76;0.22;0;0;15.11.2016;21.11.2016;1
20161108;IL;90.74;9.26;0.49;0;0;0;08.11.2016;14.11.2016;1
20161101;IL;92.39;7.61;0.4;0;0;0;01.11.2016;07.11.2016;1
20161025;IL;93.34;6.66;0;0;0;0;25.10.2016;31.10.2016;1
20161018;IL;93.34;6.66;0;0;0;0;18.10.2016;24.10.2016;1
20161011;IL;98.86;1.14;0;0;0;0;11.10.2016;17.10.2016;1
20161004;IL;100;0;0;0;0;0;04.10.2016;10.10.2016;1
20160927;IL;99.99;0.01;0;0;0;0;27.09.2016;03.10.2016;1
20160920;IL;100;0;0;0;0;0;20.09.2016;26.09.2016;1
20160913;IL;100;0;0;0;0;0;13.09.2016;19.09.2016;1
20160906;IL;99.45;0.55;0;0;0;0;06.09.2016;12.09.2016;1
20160830;IL;99.45;0.55;0;0;0;0;30.08.2016;05.09.2016;1
20160823;IL;98.71;1.29;0;0;0;0;23.08.2016;29.08.2016;1
20160816;IL;98.47;1.53;0;0;0;0;16.08.2016;22.08.2016;1
20160809;IL;99.25;0.75;0;0;0;0;09.08.2016;15.08.2016;1
20160802;IL;97;3;0;0;0;0;02.08.2016;08.08.2016;1
20160726;IL;97;3;0;0;0;0;26.07.2016;01.08.2016;1
20160719;IL;84.6;15.4;1.32;0;0;0;19.07.2016;25.07.2016;1
20160712;IL;77.33;22.67;1.92;0;0;0;12.07.2016;18.07.2016;1
20160705;IL;78.23;21.77;2.78;0;0;0;05.07.2016;11.07.2016;1
20160628;IL;72.3;27.7;2.78;0;0;0;28.06.2016;04.07.2016;1
20160621;IL;67.69;32.31;2.38;0;0;0;21.06.2016;27.06.2016;1
20160614;IL;64.24;35.76;0;0;0;0;14.06.2016;20.06.2016;1
20160607;IL;100;0;0;0;0;0;07.06.2016;13.06.2016;1
20160531;IL;100;0;0;0;0;0;31.05.2016;06.06.2016;1
20160524;IL;100;0;0;0;0;0;24.05.2016;30.05.2016;1
20160517;IL;100;0;0;0;0;0;17.05.2016;23.05.2016;1
20160510;IL;100;0;0;0;0;0;10.05.2016;16.05.2016;1
20160503;IL;100;0;0;0;0;0;03.05.2016;09.05.2016;1
20160426;IL;87.1;12.9;0;0;0;0;26.04.2016;02.05.2016;1
20160419;IL;92.49;7.51;0;0;0;0;19.04.2016;25.04.2016;1
20160412;IL;96.8;3.2;0;0;0;0;12.04.2016;18.04.2016;1
20160405;IL;96.8;3.2;0;0;0;0;05.04.2016;11.04.2016;1
20160329;IL;98;2;0;0;0;0;29.03.2016;04.04.2016;1
20160322;IL;100;0;0;0;0;0;22.03.2016;28.03.2016;1
20160315;IL;100;0;0;0;0;0;15.03.2016;21.03.2016;1
20160308;IL;100;0;0;0;0;0;08.03.2016;14.03.2016;1
20160301;IL;100;0;0;0;0;0;01.03.2016;07.03.2016;1
20160223;IL;100;0;0;0;0;0;23.02.2016;29.02.2016;1
20160216;IL;100;0;0;0;0;0;16.02.2016;22.02.2016;1
20160209;IL;100;0;0;0;0;0;09.02.2016;15.02.2016;1
20160202;IL;100;0;0;0;0;0;02.02.2016;08.02.2016;1
20160126;IL;100;0;0;0;0;0;26.01.2016;01.02.2016;1
20160119;IL;100;0;0;0;0;0;19.01.2016;25.01.2016;1
20160112;IL;100;0;0;0;0;0;12.01.2016;18.01.2016;1
20160105;IL;100;0;0;0;0;0;05.01.2016;11.01.2016;1
20151229;IL;100;0;0;0;0;0;29.12.2015;04.01.2016;1
20151222;IL;98.44;1.56;0;0;0;0;22.12.2015;28.12.2015;1
20151215;IL;98.44;1.56;0;0;0;0;15.12.2015;21.12.2015;1
20151208;IL;98.44;1.56;0;0;0;0;08.12.2015;14.12.2015;1
20151201;IL;98.44;1.56;0;0;0;0;01.12.2015;07.12.2015;1
20151124;IL;96.45;3.55;1.39;0;0;0;24.11.2015;30.11.2015;1
20151117;IL;61.2;38.8;1.39;0;0;0;17.11.2015;23.11.2015;1
20151110;IL;44.38;55.62;22.33;0;0;0;10.11.2015;16.11.2015;1
20151103;IL;49.73;50.27;22.33;0;0;0;03.11.2015;09.11.2015;1
20151027;IL;46.16;53.84;23.89;0;0;0;27.10.2015;02.11.2015;1
20151020;IL;60.89;39.11;18.61;0;0;0;20.10.2015;26.10.2015;1
20151013;IL;62.41;37.59;0.7;0;0;0;13.10.2015;19.10.2015;1
20151006;IL;83.83;16.17;0;0;0;0;06.10.2015;12.10.2015;1
20150929;IL;82.81;17.19;0;0;0;0;29.09.2015;05.10.2015;1
20150922;IL;97.36;2.64;0;0;0;0;22.09.2015;28.09.2015;1
20150915;IL;97.95;2.05;0;0;0;0;15.09.2015;21.09.2015;1
20150908;IL;97.79;2.21;0;0;0;0;08.09.2015;14.09.2015;1
20150901;IL;99.7;0.3;0;0;0;0;01.09.2015;07.09.2015;1
20150825;IL;99.67;0.33;0;0;0;0;25.08.2015;31.08.2015;1
20150818;IL;99.67;0.33;0.02;0;0;0;18.08.2015;24.08.2015;1
20150811;IL;99.67;0.33;0.02;0;0;0;11.08.2015;17.08.2015;1
20150804;IL;99.67;0.33;0;0;0;0;04.08.2015;10.08.2015;1
20150728;IL;100;0;0;0;0;0;28.07.2015;03.08.2015;1
20150721;IL;100;0;0;0;0;0;21.07.2015;27.07.2015;1
20150714;IL;100;0;0;0;0;0;14.07.2015;20.07.2015;1
20150707;IL;100;0;0;0;0;0;07.07.2015;13.07.2015;1
20150630;IL;99.89;0.11;0;0;0;0;30.06.2015;06.07.2015;1
20150623;IL;99.89;0.11;0;0;0;0;23.06.2015;29.06.2015;1
20150616;IL;98.93;1.07;0;0;0;0;16.06.2015;22.06.2015;1
20150609;IL;100;0;0;0;0;0;09.06.2015;15.06.2015;1
20150602;IL;94.34;5.66;0;0;0;0;02.06.2015;08.06.2015;1
20150526;IL;93.36;6.64;0;0;0;0;26.05.2015;01.06.2015;1
20150519;IL;89.85;10.15;0;0;0;0;19.05.2015;25.05.2015;1
20150512;IL;89.17;10.83;0;0;0;0;12.05.2015;18.05.2015;1
20150505;IL;89.17;10.83;0;0;0;0;05.05.2015;11.05.2015;1
20150428;IL;88.29;11.71;0;0;0;0;28.04.2015;04.05.2015;1
20150421;IL;75.72;24.28;0;0;0;0;21.04.2015;27.04.2015;1
20150414;IL;75.69;24.31;0;0;0;0;14.04.2015;20.04.2015;1
20150407;IL;75.86;24.14;0;0;0;0;07.04.2015;13.04.2015;1
20150331;IL;78.87;21.13;0;0;0;0;31.03.2015;06.04.2015;1
20150324;IL;97.48;2.52;0;0;0;0;24.03.2015;30.03.2015;1
20150317;IL;97.6;2.4;0;0;0;0;17.03.2015;23.03.2015;1
20150310;IL;97.59;2.41;0;0;0;0;10.03.2015;16.03.2015;1
20150303;IL;98.78;1.22;0;0;0;0;03.03.2015;09.03.2015;1
20150224;IL;97.25;2.75;0;0;0;0;24.02.2015;02.03.2015;1
20150217;IL;97.12;2.88;0.01;0;0;0;17.02.2015;23.02.2015;1
20150210;IL;97.12;2.88;0.01;0;0;0;10.02.2015;16.02.2015;1
20150203;IL;97.19;2.81;0.01;0;0;0;03.02.2015;09.02.2015;1
20150127;IL;58.84;41.16;0.01;0;0;0;27.01.2015;02.02.2015;1
20150120;IL;98.4;1.6;0.01;0;0;0;20.01.2015;26.01.2015;1
20150113;IL;98.4;1.6;0.01;0;0;0;13.01.2015;19.01.2015;1
20150106;IL;99.98;0.02;0;0;0;0;06.01.2015;12.01.2015;1
20141230;IL;99.86;0.14;0;0;0;0;30.12.2014;05.01.2015;1
20141223;IL;99.86;0.14;0;0;0;0;23.12.2014;29.12.2014;1
20141216;IL;99.86;0.14;0;0;0;0;16.12.2014;22.12.2014;1
20141209;IL;100;0;0;0;0;0;09.12.2014;15.12.2014;1
20141202;IL;100;0;0;0;0;0;02.12.2014;08.12.2014;1
20141125;IL;100;0;0;0;0;0;25.11.2014;01.12.2014;1
20141118;IL;100;0;0;0;0;0;18.11.2014;24.11.2014;1
20141111;IL;100;0;0;0;0;0;11.11.2014;17.11.2014;1
20141104;IL;100;0;0;0;0;0;04.11.2014;10.11.2014;1
20141028;IL;100;0;0;0;0;0;28.10.2014;03.11.2014;1
20141021;IL;100;0;0;0;0;0;21.10.2014;27.10.2014;1
20141014;IL;100;0;0;0;0;0;14.10.2014;20.10.2014;1
20141007;IL;99.83;0.17;0;0;0;0;07.10.2014;13.10.2014;1
20140930;IL;99.83;0.17;0;0;0;0;30.09.2014;06.10.2014;1
20140923;IL;99.83;0.17;0;0;0;0;23.09.2014;29.09.2014;1
20140916;IL;99.83;0.17;0;0;0;0;16.09.2014;22.09.2014;1
20140909;IL;99.01;0.99;0;0;0;0;09.09.2014;15.09.2014;1
20140902;IL;98.28;1.72;0.17;0;0;0;02.09.2014;08.09.2014;1
20140826;IL;96.33;3.67;0.22;0;0;0;26.08.2014;01.09.2014;1
20140819;IL;96.33;3.67;0;0;0;0;19.08.2014;25.08.2014;1
20140812;IL;99.24;0.76;0;0;0;0;12.08.2014;18.08.2014;1
20140805;IL;99.24;0.76;0;0;0;0;05.08.2014;11.08.2014;1
20140729;IL;99.26;0.74;0;0;0;0;29.07.2014;04.08.2014;1
20140722;IL;100;0;0;0;0;0;22.07.2014;28.07.2014;1
20140715;IL;100;0;0;0;0;0;15.07.2014;21.07.2014;1
20140708;IL;100;0;0;0;0;0;08.07.2014;14.07.2014;1
20140701;IL;100;0;0;0;0;0;01.07.2014;07.07.2014;1
20140624;IL;99.02;0.98;0.24;0;0;0;24.06.2014;30.06.2014;1
20140617;IL;97.48;2.52;0.3;0;0;0;17.06.2014;23.06.2014;1
20140610;IL;97.48;2.52;0.3;0;0;0;10.06.2014;16.06.2014;1
20140603;IL;82.81;17.19;0.3;0;0;0;03.06.2014;09.06.2014;1
20140527;IL;84.06;15.94;0.04;0;0;0;27.05.2014;02.06.2014;1
20140520;IL;97.97;2.03;0.04;0;0;0;20.05.2014;26.05.2014;1
20140513;IL;97.97;2.03;0.04;0;0;0;13.05.2014;19.05.2014;1
20140506;IL;97.97;2.03;0.04;0;0;0;06.05.2014;12.05.2014;1
20140429;IL;97.97;2.03;0.04;0;0;0;29.04.2014;05.05.2014;1
20140422;IL;92.8;7.2;0.04;0;0;0;22.04.2014;28.04.2014;1
20140415;IL;92.8;7.2;0.04;0;0;0;15.04.2014;21.04.2014;1
20140408;IL;92.35;7.65;0.05;0;0;0;08.04.2014;14.04.2014;1
20140401;IL;49.65;50.35;2.59;0;0;0;01.04.2014;07.04.2014;1
20140325;IL;73.62;26.38;2.57;0;0;0;25.03.2014;31.03.2014;1
20140318;IL;73.62;26.38;2.55;0;0;0;18.03.2014;24.03.2014;1
20140311;IL;61.54;38.46;9.31;0;0;0;11.03.2014;17.03.2014;1
20140304;IL;63.18;36.82;9.31;0;0;0;04.03.2014;10.03.2014;1
20140225;IL;63.18;36.82;9.31;0;0;0;25.02.2014;03.03.2014;1
20140218;IL;49.84;50.16;22.14;2.11;0;0;18.02.2014;24.02.2014;1
20140211;IL;49.84;50.16;22.14;2.11;0;0;11.02.2014;17.02.2014;1
20140204;IL;49.84;50.16;22.14;2.11;0;0;04.02.2014;10.02.2014;1
20140128;IL;49.84;50.16;22.14;2.11;0;0;28.01.2014;03.02.2014;1
20140121;IL;49.84;50.16;22.14;2.11;0;0;21.01.2014;27.01.2014;1
20140114;IL;49.84;50.16;22.14;2.11;0;0;14.01.2014;20.01.2014;1
20140107;IL;49.84;50.16;22.14;2.11;0;0;07.01.2014;13.01.2014;1
20131231;IL;49.84;50.16;22.14;2.11;0;0;31.12.2013;06.01.2014;1
20131224;IL;49.84;50.16;22.14;2.11;0;0;24.12.2013;30.12.2013;1
20131217;IL;31.07;68.93;24.19;3.49;0;0;17.12.2013;23.12.2013;1
20131210;IL;31.07;68.93;24.19;3.49;0;0;10.12.2013;16.12.2013;1
20131203;IL;31.07;68.93;24.19;3.49;0;0;03.12.2013;09.12.2013;1
20131126;IL;31.07;68.93;24.19;3.49;0;0;26.11.2013;02.12.2013;1
20131119;IL;31.07;68.93;24.19;3.49;0;0;19.11.2013;25.11.2013;1
20131112;IL;25.85;74.15;24.55;3.49;0;0;12.11.2013;18.11.2013;1
20131105;IL;25.88;74.12;38.06;7.04;0;0;05.11.2013;11.11.2013;1
20131029;IL;15.58;84.42;38.87;16.01;0;0;29.10.2013;04.11.2013;1
20131022;IL;15.58;84.42;38.87;16.01;0;0;22.10.2013;28.10.2013;1
20131015;IL;15.62;84.38;38.87;16.01;0;0;15.10.2013;21.10.2013;1
20131008;IL;15.16;84.84;38.87;16.01;0;0;08.10.2013;14.10.2013;1
20131001;IL;9.96;90.04;46.96;16.28;0;0;01.10.2013;07.10.2013;1
20130924;IL;12.59;87.41;40.66;14.95;0;0;24.09.2013;30.09.2013;1
20130917;IL;19.33;80.67;41.69;9.93;0;0;17.09.2013;23.09.2013;1
20130910;IL;34.28;65.72;39.52;3.58;0;0;10.09.2013;16.09.2013;1
20130903;IL;40.27;59.73;38.81;2.12;0;0;03.09.2013;09.09.2013;1
20130827;IL;31.95;68.05;20.84;0;0;0;27.08.2013;02.09.2013;1
20130820;IL;37.2;62.8;0;0;0;0;20.08.2013;26.08.2013;1
20130813;IL;55.18;44.82;0;0;0;0;13.08.2013;19.08.2013;1
20130806;IL;89.65;10.35;0;0;0;0;06.08.2013;12.08.2013;1
20130730;IL;89.87;10.13;0;0;0;0;30.07.2013;05.08.2013;1
20130723;IL;89.87;10.13;0;0;0;0;23.07.2013;29.07.2013;1
20130716;IL;100;0;0;0;0;0;16.07.2013;22.07.2013;1
20130709;IL;100;0;0;0;0;0;09.07.2013;15.07.2013;1
20130702;IL;100;0;0;0;0;0;02.07.2013;08.07.2013;1
20130625;IL;100;0;0;0;0;0;25.06.2013;01.07.2013;1
20130618;IL;100;0;0;0;0;0;18.06.2013;24.06.2013;1
20130611;IL;100;0;0;0;0;0;11.06.2013;17.06.2013;1
20130604;IL;100;0;0;0;0;0;04.06.2013;10.06.2013;1
20130528;IL;100;0;0;0;0;0;28.05.2013;03.06.2013;1
20130521;IL;100;0;0;0;0;0;21.05.2013;27.05.2013;1
20130514;IL;100;0;0;0;0;0;14.05.2013;20.05.2013;1
20130507;IL;100;0;0;0;0;0;07.05.2013;13.05.2013;1
20130430;IL;100;0;0;0;0;0;30.04.2013;06.05.2013;1
20130423;IL;100;0;0;0;0;0;23.04.2013;29.04.2013;1
20130416;IL;100;0;0;0;0;0;16.04.2013;22.04.2013;1
20130409;IL;100;0;0;0;0;0;09.04.2013;15.04.2013;1
20130402;IL;84.22;15.78;0;0;0;0;02.04.2013;08.04.2013;1
20130326;IL;84.01;15.99;0;0;0;0;26.03.2013;01.04.2013;1
20130319;IL;82.49;17.51;0;0;0;0;19.03.2013;25.03.2013;1
20130312;IL;82.38;17.62;7.69;0;0;0;12.03.2013;18.03.2013;1
20130305;IL;65.29;34.71;16.6;0;0;0;05.03.2013;11.03.2013;1
20130226;IL;60.76;39.24;16.73;0;0;0;26.02.2013;04.03.2013;1
20130219;IL;60.3;39.7;16.64;0;0;0;19.02.2013;25.02.2013;1
20130212;IL;63.25;36.75;16.64;0;0;0;12.02.2013;18.02.2013;1
20130205;IL;63.2;36.8;16.64;0;0;0;05.02.2013;11.02.2013;1
20130129;IL;33.5;66.5;36.4;8.9;0;0;29.01.2013;04.02.2013;1
20130122;IL;33.5;66.5;36.4;8.9;0;0;22.01.2013;28.01.2013;1
20130115;IL;27.62;72.38;36.4;8.9;0;0;15.01.2013;21.01.2013;1
20130108;IL;22.36;77.64;40.22;8.9;0;0;08.01.2013;14.01.2013;1
20130101;IL;22.36;77.64;40.01;8.9;0;0;01.01.2013;07.01.2013;1
20121225;IL;22.36;77.64;40.01;9.29;0;0;25.12.2012;31.12.2012;1
20121218;IL;22.36;77.64;40.01;11.26;0;0;18.12.2012;24.12.2012;1
20121211;IL;22.36;77.64;40.01;11.26;0;0;11.12.2012;17.12.2012;1
20121204;IL;22.03;77.97;42.06;11.26;0;0;04.12.2012;10.12.2012;1
20121127;IL;22.03;77.97;35.62;11.26;0;0;27.11.2012;03.12.2012;1
20121120;IL;22.03;77.97;32.34;11.26;0;0;20.11.2012;26.11.2012;1
20121113;IL;22.03;77.97;32.34;11.26;0;0;13.11.2012;19.11.2012;1
20121106;IL;15.91;84.09;42.25;15.22;0;0;06.11.2012;12.11.2012;1
20121030;IL;15.44;84.56;42.25;15.22;0;0;30.10.2012;05.11.2012;1
20121023;IL;8.29;91.71;60.59;27.25;3.75;0;23.10.2012;29.10.2012;1
20121016;IL;6.75;93.25;62.83;29.33;7.16;0;16.10.2012;22.10.2012;1
20121009;IL;6.66;93.34;62.57;30.08;6.65;0;09.10.2012;15.10.2012;1
20121002;IL;3.11;96.89;66.62;31.58;6.65;0;02.10.2012;08.10.2012;1
20120925;IL;0;100;82.37;40.06;6.67;0;25.09.2012;01.10.2012;1
20120918;IL;0;100;92.66;41.27;6.67;0;18.09.2012;24.09.2012;1
20120911;IL;0;100;94.06;46.79;6.66;0;11.09.2012;17.09.2012;1
20120904;IL;0;100;93.95;56.33;6.96;0;04.09.2012;10.09.2012;1
20120828;IL;0;100;98.8;94.11;69.56;7.82;28.08.2012;03.09.2012;1
20120821;IL;0;100;99.99;94.01;76.72;7.94;21.08.2012;27.08.2012;1
20120814;IL;0;100;99.99;93.93;79.54;8.2;14.08.2012;20.08.2012;1
20120807;IL;0;100;100;94.1;81.18;8.38;07.08.2012;13.08.2012;1
20120731;IL;0;100;100;93.93;71.29;8.39;31.07.2012;06.08.2012;1
20120724;IL;0;100;100;95.07;70.8;7.1;24.07.2012;30.07.2012;1
20120717;IL;0;100;100;95.07;8.28;1.45;17.07.2012;23.07.2012;1
20120710;IL;0;100;100;66.28;8.13;0.68;10.07.2012;16.07.2012;1
20120703;IL;0;100;92.05;40;8.13;0;03.07.2012;09.07.2012;1
20120626;IL;0;100;89.1;30.22;8.13;0;26.06.2012;02.07.2012;1
20120619;IL;0;100;69.8;27.84;7.78;0;19.06.2012;25.06.2012;1
20120612;IL;0;100;31.36;7.76;0;0;12.06.2012;18.06.2012;1
20120605;IL;13.87;86.13;16.49;6.3;0;0;05.06.2012;11.06.2012;1
20120529;IL;45.71;54.29;8.09;1.93;0;0;29.05.2012;04.06.2012;1
20120522;IL;54.83;45.17;5.7;1.93;0;0;22.05.2012;28.05.2012;1
20120515;IL;81.98;18.02;5.47;0.12;0;0;15.05.2012;21.05.2012;1
20120508;IL;81.77;18.23;0.99;0;0;0;08.05.2012;14.05.2012;1
20120501;IL;52.54;47.46;9.52;0;0;0;01.05.2012;07.05.2012;1
20120424;IL;57.77;42.23;5.55;0;0;0;24.04.2012;30.04.2012;1
20120417;IL;64.41;35.59;5.44;0;0;0;17.04.2012;23.04.2012;1
20120410;IL;68.53;31.47;5.29;0;0;0;10.04.2012;16.04.2012;1
20120403;IL;67.92;32.08;0;0;0;0;03.04.2012;09.04.2012;1
20120327;IL;70.13;29.87;0;0;0;0;27.03.2012;02.04.2012;1
20120320;IL;100;0;0;0;0;0;20.03.2012;26.03.2012;1
20120313;IL;100;0;0;0;0;0;13.03.2012;19.03.2012;1
20120306;IL;100;0;0;0;0;0;06.03.2012;12.03.2012;1
20120228;IL;100;0;0;0;0;0;28.02.2012;05.03.2012;1
20120221;IL;100;0;0;0;0;0;21.02.2012;27.02.2012;1
20120214;IL;100;0;0;0;0;0;14.02.2012;20.02.2012;1
20120207;IL;100;0;0;0;0;0;07.02.2012;13.02.2012;1
20120131;IL;100;0;0;0;0;0;31.01.2012;06.02.2012;1
20120124;IL;100;0;0;0;0;0;24.01.2012;30.01.2012;1
20120117;IL;100;0;0;0;0;0;17.01.2012;23.01.2012;1
20120110;IL;100;0;0;0;0;0;10.01.2012;16.01.2012;1
20120103;IL;100;0;0;0;0;0;03.01.2012;09.01.2012;1
20111227;IL;100;0;0;0;0;0;27.12.2011;02.01.2012;1
20111220;IL;100;0;0;0;0;0;20.12.2011;26.12.2011;1
20111213;IL;100;0;0;0;0;0;13.12.2011;19.12.2011;1
20111206;IL;100;0;0;0;0;0;06.12.2011;12.12.2011;1
20111129;IL;100;0;0;0;0;0;29.11.2011;05.12.2011;1
20111122;IL;85.88;14.12;0;0;0;0;22.11.2011;28.11.2011;1
20111115;IL;85.87;14.13;0;0;0;0;15.11.2011;21.11.2011;1
20111108;IL;74.59;25.41;19.75;0;0;0;08.11.2011;14.11.2011;1
20111101;IL;74.59;25.41;19.75;9.38;0;0;01.11.2011;07.11.2011;1
20111025;IL;75.33;24.67;18.71;9.38;0;0;25.10.2011;31.10.2011;1
20111018;IL;68.29;31.71;16.55;9.34;0;0;18.10.2011;24.10.2011;1
20111011;IL;56.28;43.72;30.59;14.68;0;0;11.10.2011;17.10.2011;1
20111004;IL;56.28;43.72;30.59;14.68;0;0;04.10.2011;10.10.2011;1
20110927;IL;45.76;54.24;30.76;14.68;0;0;27.09.2011;03.10.2011;1
20110920;IL;20.57;79.43;41.15;27.72;0;0;20.09.2011;26.09.2011;1
20110913;IL;20.57;79.43;54.51;27.72;0;0;13.09.2011;19.09.2011;1
20110906;IL;20.95;79.05;45.48;21.25;0;0;06.09.2011;12.09.2011;1
20110830;IL;20.51;79.49;45.59;21.25;0;0;30.08.2011;05.09.2011;1
20110823;IL;20.22;79.78;32.98;0;0;0;23.08.2011;29.08.2011;1
20110816;IL;23.45;76.55;32.62;0;0;0;16.08.2011;22.08.2011;1
20110809;IL;39.45;60.55;30.12;0;0;0;09.08.2011;15.08.2011;1
20110802;IL;45.77;54.23;0;0;0;0;02.08.2011;08.08.2011;1
20110726;IL;94.82;5.18;0;0;0;0;26.07.2011;01.08.2011;1
20110719;IL;76.77;23.23;0;0;0;0;19.07.2011;25.07.2011;1
20110712;IL;100;0;0;0;0;0;12.07.2011;18.07.2011;1
20110705;IL;100;0;0;0;0;0;05.07.2011;11.07.2011;1
20110628;IL;100;0;0;0;0;0;28.06.2011;04.07.2011;1
20110621;IL;100;0;0;0;0;0;21.06.2011;27.06.2011;1
20110614;IL;100;0;0;0;0;0;14.06.2011;20.06.2011;1
20110607;IL;100;0;0;0;0;0;07.06.2011;13.06.2011;1
20110531;IL;100;0;0;0;0;0;31.05.2011;06.06.2011;1
20110524;IL;100;0;0;0;0;0;24.05.2011;30.05.2011;1
20110517;IL;100;0;0;0;0;0;17.05.2011;23.05.2011;1
20110510;IL;100;0;0;0;0;0;10.05.2011;16.05.2011;1
20110503;IL;100;0;0;0;0;0;03.05.2011;09.05.2011;1
20110426;IL;100;0;0;0;0;0;26.04.2011;02.05.2011;1
20110419;IL;99.97;0.03;0;0;0;0;19.04.2011;25.04.2011;1
20110412;IL;99.97;0.03;0;0;0;0;12.04.2011;18.04.2011;1
20110405;IL;99.98;0.02;0;0;0;0;05.04.2011;11.04.2011;1
20110329;IL;99.98;0.02;0;0;0;0;29.03.2011;04.04.2011;1
